labels,low,medium,high,total
2,0.7564901938555719,0.778390595220024,0.792092469491021,0.7817036504159519
56,0.7585307788232627,0.7801615814063317,0.7936055164202798,0.7834006603582166
1421,0.7585307788232627,0.7801784479414394,0.7936055164202798,0.7834098832383377
24,0.7603446321278766,0.7817301691713471,0.7949945431094355,0.7849224355781823
65,0.7620451196009522,0.7823373644352241,0.7956394483579721,0.7856325973474997
12,0.7688470694932548,0.7896237076017474,0.8011707510665741,0.7922269566340177
145,0.7693005328194082,0.7898935721634704,0.8013691834507392,0.7924851972774057
19,0.7724747761024827,0.7932837457201167,0.8038991963488441,0.7955379705974581
22,0.7746287269017118,0.7960329909426707,0.8069997023514237,0.7983693947946064
1395,0.7746287269017118,0.7960498574777783,0.8070245063994443,0.7983878405548485
75,0.7756490193855572,0.7967076523469784,0.8074957833118365,0.7990057735229558
203,0.7764425802063258,0.7970281165140245,0.807669411647981,0.7993101285669489
941,0.7764425802063258,0.7971293157246707,0.8077934318880842,0.79941158024828
1240,0.7766693118694026,0.7971293157246707,0.8077934318880842,0.799430026008522
1238,0.7766693118694026,0.7971461822597784,0.8077934318880842,0.7994392488886429
1239,0.7766693118694026,0.7971630487948861,0.8078182359361048,0.7994576946488849
46,0.778029701847863,0.7984786385332862,0.8086119654727651,0.8005828860236475
332,0.7781430676794014,0.7986979034896862,0.8088352019049508,0.8007950122664306
1470,0.7781430676794014,0.7987147700247939,0.8088352019049508,0.8008042351465515
17,0.7813173109624759,0.8020712105112247,0.812109336243675,0.8041152491099921
80,0.7821108717832446,0.8028302045910709,0.812927869828356,0.8048991939202774
149,0.782564335109398,0.8031338022230093,0.813200714356583,0.8052035489642706
175,0.7833578959301667,0.8034711329251631,0.8140440519892846,0.8057661446516519
53,0.7849450175717039,0.8047023899880248,0.8152346462942752,0.8070112334679874
272,0.7849450175717039,0.8048879218742094,0.8155570989185436,0.8072325825908915
9,0.7942410157578506,0.8145861795611328,0.8274878460164699,0.8177282201685943
8,0.8061444280693799,0.827590278129164,0.8402371266990772,0.83054802353679
49,0.8077315497109171,0.8291925989643948,0.8417005655322949,0.8320974673971188
166,0.8084117447001474,0.8295805292718716,0.8419486060125012,0.832457159721838
146,0.8089785738578392,0.8299853261144563,0.8425190991169759,0.8329367494881301
475,0.8090919396893776,0.8300359257197794,0.8425687072130171,0.8329920867688562
72,0.8104523296678381,0.830828652869841,0.8433128286536363,0.8338129230996255
1259,0.8105656954993765,0.8308455194049487,0.843337632701657,0.8338405917399886
1286,0.8106790613309148,0.8308455194049487,0.843337632701657,0.8338498146201095
176,0.8109057929939916,0.8310647843613487,0.8434864569897808,0.8340434951026506
248,0.8112458904886067,0.8311828501071025,0.8435856731818633,0.8341726154243447
156,0.811926085477837,0.8315539138794718,0.8438833217581109,0.8345415306291849
59,0.8131731096247591,0.8326165055912564,0.844354598670503,0.8353992584804383
188,0.8132864754562975,0.8328695036178718,0.8458676455997619,0.8361094202497555
40,0.8157805237501418,0.834117627215841,0.8467853953765254,0.8373360633058492
15,0.8202017911801383,0.8388571235811028,0.8525399345173132,0.8424270931326434
453,0.8202017911801383,0.8389245897215335,0.8526143466613751,0.8424916532934905
86,0.8205418886747534,0.8393799861694412,0.8532096438138704,0.8429896888200247
223,0.8205418886747534,0.8395992511258412,0.8533336640539736,0.8431557006622028
144,0.8214488153270604,0.8403413786705797,0.8537553328703245,0.8437920793905521
1281,0.8214488153270604,0.8403582452056874,0.8537553328703245,0.8438013022706731
48,0.8236027661262896,0.8415051695930105,0.8547226907431292,0.8449633851659196
136,0.8237161319578279,0.8418425002951644,0.8550947514634388,0.8452954088502758
28,0.8279106677247478,0.8443724805613183,0.8575007441214406,0.847914706804641
60,0.8288175943770547,0.845485671878426,0.858567318186328,0.8489937837787984
974,0.8288175943770547,0.8455025384135337,0.858567318186328,0.8490030066589195
11,0.8366398367532026,0.8538514732918416,0.8675959916658399,0.8575618394112113
349,0.8368665684162794,0.854053871713134,0.8677200119059431,0.8577370741335104
288,0.8370933000793561,0.8544249354855032,0.8679432483381287,0.8580414291775036
