labels,low,medium,high,total
112,0.13594427296800418,0.9149083303816897,0.6319722039501425,0.918432848209839
113,0.13604547217865035,0.9154311929700282,0.6322926681171886,0.9189308837363732
114,0.1361466713892965,0.9159540555583666,0.6326131322842349,0.9194289192629074
115,0.13624787059994264,0.9164769181467052,0.632933596451281,0.9199269547894416
116,0.1363490698105888,0.9169829141999359,0.6332540606183272,0.9204157674358548
117,0.13645026902123497,0.9174889102531667,0.6335745247853733,0.920904580082268
118,0.13655146823188113,0.9179949063063975,0.6338781224173118,0.9213933927286813
119,0.13665266744252727,0.9184840358245205,0.6341648535141425,0.9218822053750946
120,0.13673700011806575,0.9189731653426436,0.6344515846109734,0.9223710180215078
121,0.1368213327936042,0.9194622948607668,0.6347383157078041,0.9228506077877999
122,0.13690566546914268,0.9199514243788899,0.6350250468046349,0.9233301975540922
123,0.13698999814468113,0.9204236873619053,0.6353117779014658,0.9238005644402634
124,0.1370743308202196,0.920879083809813,0.6355985089982965,0.9242432626860716
125,0.13715866349575806,0.9213344802577207,0.6358852400951273,0.9246859609318798
126,0.13724299617129654,0.9217898767056284,0.636171971191958,0.925119436297567
127,0.137327328846835,0.9222284066184284,0.6364587022887889,0.9255529116632542
128,0.13741166152237347,0.9226669365312284,0.6367454333856196,0.9259771641488204
129,0.13749599419791192,0.9231054664440284,0.6370152979473427,0.9263921937542656
130,0.1375803268734504,0.9235439963568284,0.6372851625090658,0.9268072233597108
131,0.13766465954898885,0.9239656597345207,0.6375550270707888,0.9272222529651559
132,0.13774899222452733,0.924387323112213,0.6378248916325119,0.9276280596904801
133,0.13783332490006578,0.9248089864899054,0.6380947561942351,0.9280338664158043
134,0.13791765757560423,0.9252306498675977,0.6383646207559581,0.9284396731411285
135,0.13798512371603502,0.9256523132452901,0.6386344853176812,0.9288362569863317
136,0.1380525898564658,0.9260739766229823,0.6388874833442966,0.9292236179514138
137,0.13812005599689656,0.926478773465567,0.639140481370912,0.929610978916496
138,0.13818752213732732,0.9268835703081516,0.6393934793975273,0.9299983398815782
139,0.1382549882777581,0.9272883671507363,0.6396464774241427,0.9303857008466604
140,0.13832245441818888,0.9276931639933208,0.6398994754507582,0.9307730618117426
141,0.13838992055861965,0.9280979608359055,0.6401524734773736,0.9311419770165827
142,0.13845738669905042,0.9285027576784901,0.640405471503989,0.9315108922214229
143,0.13852485283948118,0.9289075545210748,0.6406584695306043,0.9318798074262631
144,0.13859231897991195,0.9292954848285516,0.6409114675572197,0.9322487226311033
145,0.13865978512034272,0.9296834151360286,0.6411644655838351,0.9326176378359434
146,0.1387272512607735,0.9300713454435056,0.6414174636104505,0.9329865530407836
147,0.13879471740120428,0.9304592757509825,0.6416704616370659,0.9333554682456238
148,0.13886218354163504,0.9308472060584594,0.6419065931285736,0.9337151605703429
149,0.1389296496820658,0.9312351363659364,0.6421427246200813,0.9340748528950621
150,0.13899711582249658,0.9316230666734133,0.642378856111589,0.9344345452197812
151,0.13906458196292737,0.9319941304457825,0.642598121067989,0.9347942375445004
152,0.13913204810335814,0.9323651942181518,0.642817386024389,0.9351539298692195
153,0.1391995142437889,0.932736257990521,0.643036650980789,0.9355043993138177
154,0.13926698038421967,0.9331073217628902,0.643255915937189,0.9358548687584158
155,0.13933444652465043,0.9334783855352595,0.643475180893589,0.936196115322893
156,0.1394019126650812,0.9338494493076287,0.643694445849989,0.9365373618873701
157,0.139469378805512,0.934220513079998,0.643913710806389,0.9368786084518473
158,0.13953684494594276,0.9345915768523673,0.644132975762789,0.9372198550163245
159,0.13960431108637353,0.9349626406247364,0.6443522407191891,0.9375611015808016
160,0.1396717772268043,0.935316837861998,0.6445715056755891,0.9378931252651578
161,0.13973924336723506,0.9356710350992595,0.6447907706319891,0.9382251489495139
162,0.13980670950766583,0.9360252323365211,0.6450100355883891,0.9385571726338701
163,0.13987417564809662,0.9363794295737826,0.6452293005447891,0.9388799734381053
164,0.1399416417885274,0.9367336268110442,0.6454485655011891,0.9392027742423404
165,0.14000910792895815,0.9370878240483057,0.6456509639224814,0.9395255750465755
166,0.14007657406938892,0.9374420212855673,0.6458533623437738,0.9398391529706897
167,0.1401440402098197,0.9377793519877211,0.646055760765066,0.9401527308948038
168,0.14021150635025048,0.938116682689875,0.6462581591863583,0.940466308818918
169,0.14026210595557353,0.9384540133920288,0.6464605576076506,0.9407798867430321
170,0.14031270556089662,0.9387913440941827,0.646662956028943,0.9410842417870252
171,0.1403633051662197,0.9391286747963365,0.6468653544502353,0.9413885968310184
172,0.14041390477154278,0.9394660054984905,0.6470677528715276,0.9416929518750116
173,0.14046450437686586,0.9398033362006443,0.64727015129282,0.9419973069190046
174,0.14051510398218894,0.9401406669027982,0.6474725497141123,0.9423016619629978
175,0.14056570358751203,0.9404611310698443,0.6476749481354045,0.942606017006991
176,0.1406163031928351,0.9407815952368905,0.6478604800215891,0.9429011491708631
177,0.14066690279815816,0.9411020594039367,0.6480460119077738,0.9431962813347352
178,0.14071750240348124,0.9414225235709828,0.6482315437939584,0.9434914134986073
179,0.14076810200880432,0.941742987738029,0.6484170756801431,0.9437773227823585
180,0.1408187016141274,0.9420634519050751,0.6486026075663277,0.9440632320661096
181,0.1408693012194505,0.9423839160721214,0.6487881394525122,0.9443491413498607
182,0.14091990082477357,0.9427043802391675,0.6489736713386969,0.9446350506336119
183,0.14097050043009665,0.9430079778711059,0.6491592032248815,0.944911737037242
184,0.14102110003541973,0.9433115755030445,0.6493447351110662,0.9451884234408721
185,0.14107169964074281,0.9436151731349829,0.6495302669972508,0.9454651098445023
186,0.14112229924606587,0.9439187707669213,0.6497157988834353,0.9457417962481324
187,0.14117289885138895,0.9442223683988599,0.64990133076962,0.9460184826517625
188,0.14122349845671203,0.9445259660307983,0.6500868626558046,0.9462859461752716
189,0.14127409806203511,0.9448295636627367,0.6502555280068816,0.9465534096987808
190,0.1413246976673582,0.9451331612946753,0.6504241933579584,0.9468208732222898
191,0.14137529727268128,0.9454367589266137,0.6505928587090354,0.947088336745799
192,0.14142589687800436,0.9457403565585522,0.6507615240601123,0.9473558002693081
193,0.14147649648332744,0.9460270876553829,0.6509301894111893,0.9476140409126962
194,0.1415270960886505,0.9463138187522138,0.6510988547622661,0.9478722815560844
195,0.14157769569397358,0.9466005498490445,0.6512675201133431,0.9481305221994725
196,0.14162829529929666,0.9468872809458753,0.6514361854644201,0.9483887628428606
197,0.14167889490461974,0.947174012042706,0.651604850815497,0.9486470034862486
198,0.14172949450994282,0.9474607431395369,0.6517735161665739,0.9489052441296368
199,0.1417800941152659,0.9477306077012599,0.6519421815176508,0.9491634847730249
200,0.14183069372058899,0.948000472262983,0.6520939803336201,0.949421725416413
201,0.14188129332591207,0.9482703368247061,0.6522457791495893,0.9496799660598012
202,0.14193189293123515,0.9485402013864291,0.6523975779655585,0.9499382067031893
203,0.1419824925365582,0.9488100659481523,0.6525493767815278,0.9501964473465774
204,0.14203309214188128,0.9490799305098754,0.652701175597497,0.9504546879899655
205,0.14208369174720437,0.9493497950715984,0.6528529744134662,0.9507037057532326
206,0.14213429135252745,0.9496196596333215,0.6530047732294355,0.9509527235164997
207,0.14218489095785053,0.9498895241950446,0.6531565720454047,0.9512017412797669
208,0.1422354905631736,0.9501593887567676,0.6533083708613739,0.951450759043034
209,0.1422860901684967,0.9504292533184908,0.6534601696773432,0.951699776806301
210,0.14233668977381977,0.9506991178802139,0.6536119684933124,0.9519487945695682
211,0.14238728937914286,0.9509521159068293,0.6537637673092817,0.9521978123328353
212,0.1424378889844659,0.9512051139334446,0.6539155661252509,0.9524468300961024
213,0.142488488589789,0.95145811196006,0.6540673649412201,0.9526958478593696
214,0.14253908819511207,0.9517111099866754,0.6542191637571894,0.9529448656226366
215,0.14258968780043516,0.9519641080132908,0.6543709625731586,0.9531938833859037
216,0.14264028740575824,0.9522171060399062,0.6545227613891278,0.9534336782690499
217,0.14269088701108132,0.9524701040665217,0.6546745602050971,0.953673473152196
218,0.1427414866164044,0.952723102093137,0.6548263590210663,0.953913268035342
219,0.14277521968661977,0.9529761001197524,0.6549781578370355,0.9541530629184882
220,0.14280895275683517,0.9532290981463678,0.6551130901178971,0.9543928578016343
221,0.14284268582705054,0.9534820961729832,0.6552480223987587,0.9546234298046594
222,0.14287641889726593,0.9537350941995986,0.6553829546796202,0.9548540018076845
223,0.14291015196748133,0.9539712256911063,0.6555178869604817,0.9550845738107097
224,0.1429438850376967,0.954207357182614,0.6556528192413432,0.9553151458137347
225,0.1429776181079121,0.9544434886741217,0.6557877515222048,0.9555457178167598
226,0.14301135117812747,0.9546796201656294,0.6559226838030663,0.9557762898197849
227,0.14304508424834286,0.954915751657137,0.6560576160839279,0.9559976389426891
228,0.14307881731855826,0.9551518831486447,0.6561925483647895,0.9562189880655931
229,0.14311255038877363,0.9553880146401524,0.6563274806456509,0.9564403371884972
230,0.14314628345898903,0.9556241461316601,0.6564624129265125,0.9566616863114014
231,0.1431800165292044,0.9558602776231678,0.656597345207374,0.9568830354343054
232,0.1432137495994198,0.9560964091146755,0.6567322774882356,0.9571043845572095
233,0.1432474826696352,0.9563325406061832,0.6568672097690972,0.9573257336801136
234,0.14328121573985056,0.9565518055625832,0.6570021420499587,0.9575470828030177
235,0.14331494881006596,0.9567710705189832,0.6571370743308202,0.9577684319259219
236,0.14334868188028133,0.9569903354753833,0.6572720066116817,0.9579897810488259
237,0.14338241495049672,0.9572096004317833,0.6574069388925433,0.95821113017173
238,0.1434161480207121,0.9574288653881833,0.6575250046382971,0.9584232564145131
239,0.1434498810909275,0.9576481303445833,0.657643070384051,0.9586353826572962
240,0.1434836141611429,0.9578673953009833,0.6577611361298048,0.9588475089000793
241,0.14351734723135826,0.9580866602573833,0.6578792018755587,0.9590596351428624
242,0.14355108030157365,0.9583059252137833,0.6579972676213126,0.9592717613856455
243,0.14358481337178902,0.9585251901701833,0.6581153333670664,0.9594838876284286
244,0.14361854644200442,0.9587444551265834,0.6582333991128203,0.9596960138712117
245,0.14365227951221982,0.9589637200829834,0.6583514648585741,0.9599081401139948
246,0.14368601258243519,0.9591829850393834,0.658469530604328,0.9601202663567779
247,0.14371974565265058,0.9594022499957834,0.6585875963500818,0.9603323925995609
248,0.14375347872286595,0.9596215149521834,0.6587056620958357,0.960544518842344
249,0.14378721179308135,0.9598407799085834,0.6588237278415895,0.9607566450851271
250,0.14382094486329675,0.9600600448649834,0.6589417935873434,0.9609687713279103
251,0.14385467793351212,0.9602793098213834,0.6590598593330972,0.9611716746905724
252,0.1438884110037275,0.9604817082426758,0.6591779250788511,0.9613745780532345
253,0.14392214407394288,0.960684106663968,0.6592959908246049,0.9615774814158966
254,0.14395587714415828,0.9608865050852603,0.6594140565703588,0.9617803847785587
255,0.14398961021437365,0.9610889035065526,0.6595321223161126,0.9619832881412207
256,0.14402334328458904,0.961291301927845,0.6596501880618665,0.9621861915038828
257,0.14405707635480444,0.9614937003491373,0.6597682538076203,0.9623890948665449
258,0.1440908094250198,0.9616960987704296,0.6598863195533742,0.962582775349086
259,0.1441245424952352,0.9618984971917219,0.660004385299128,0.9627764558316271
260,0.14415827556545058,0.9621008956130143,0.6601224510448819,0.9629701363141682
261,0.14419200863566597,0.9623032940343065,0.6602405167906357,0.9631638167967093
262,0.14422574170588137,0.9625056924555988,0.6603585825363896,0.9633574972792504
263,0.14425947477609674,0.9626912243417834,0.6604766482821434,0.9635511777617914
264,0.14429320784631214,0.9628767562279681,0.6605947140278973,0.9637448582443325
265,0.1443269409165275,0.9630622881141527,0.6607127797736511,0.9639385387268736
266,0.1443606739867429,0.9632478200003374,0.660830845519405,0.9641322192094147
267,0.1443944070569583,0.9634333518865219,0.6609489112651588,0.9643258996919558
268,0.14442814012717367,0.9636188837727065,0.661050110475805,0.9645195801744969
269,0.14446187319738907,0.9638044156588912,0.6611513096864511,0.964713260657038
270,0.14449560626760444,0.9639899475450758,0.6612525088970973,0.964897718259458
271,0.14452933933781983,0.9641754794312605,0.6613537081077434,0.9650821758618782
272,0.1445630724080352,0.964361011317445,0.6614549073183896,0.9652666334642982
273,0.1445968054782506,0.9645465432036296,0.6615561065290357,0.9654510910667183
274,0.144630538548466,0.9647320750898143,0.6616573057396818,0.9656355486691384
275,0.14466427161868137,0.9649176069759989,0.6617585049503281,0.9658200062715585
276,0.14469800468889676,0.9651031388621836,0.6618597041609742,0.9660044638739785
277,0.14473173775911213,0.9652886707483682,0.6619609033716204,0.9661796985962776
278,0.14476547082932753,0.9654573360994451,0.6620621025822665,0.9663549333185767
279,0.14479920389954293,0.965626001450522,0.6621633017929127,0.9665301680408758
280,0.1448329369697583,0.965794666801599,0.6622645010035588,0.9667054027631748
281,0.1448666700399737,0.9659633321526758,0.662365700214205,0.9668806374854739
282,0.14490040311018906,0.9661319975037528,0.6624668994248512,0.967055872207773
283,0.14493413618040446,0.9663006628548297,0.6625680986354973,0.9672311069300721
284,0.14496786925061986,0.9664693282059067,0.6626692978461435,0.9674063416523712
285,0.14500160232083523,0.9666379935569835,0.6627704970567896,0.9675815763746702
286,0.14503533539105062,0.9668066589080605,0.6628716962674358,0.9677568110969693
287,0.145069068461266,0.9669753242591375,0.6629728954780819,0.9679320458192684
288,0.1451028015314814,0.9671439896102144,0.6630740946887281,0.9681072805415675
289,0.1451365346016968,0.9673126549612913,0.6631752938993742,0.9682825152638666
290,0.14517026767191216,0.9674813203123682,0.6632764931100205,0.9684485271060447
291,0.14520400074212755,0.9676499856634452,0.6633776923206666,0.9686145389482228
292,0.14523773381234292,0.9678186510145221,0.6634788915313127,0.9687805507904008
293,0.14527146688255832,0.967987316365599,0.6635800907419589,0.968946562632579
294,0.1453051999527737,0.9681559817166759,0.663681289952605,0.969112574474757
295,0.1453389330229891,0.9683246470677529,0.6637824891632512,0.9692785863169351
296,0.14537266609320448,0.9684933124188299,0.6638836883738973,0.9694445981591131
297,0.14540639916341985,0.9686619777699067,0.6639848875845435,0.9696106100012912
298,0.14544013223363525,0.9688306431209837,0.6640860867951897,0.9697673989633483
299,0.14547386530385062,0.9689993084720606,0.6641704194707281,0.9699241879254054
300,0.14550759837406602,0.9691679738231375,0.6642547521462666,0.9700809768874624
301,0.1455413314442814,0.9693197726391067,0.664339084821805,0.9702377658495195
302,0.14557506451449678,0.969471571455076,0.6644234174973436,0.9703945548115765
303,0.14560879758471218,0.9696233702710452,0.664507750172882,0.9705513437736336
304,0.14564253065492755,0.9697751690870144,0.6645920828484204,0.9707081327356907
305,0.14567626372514295,0.9699269679029837,0.664676415523959,0.9708649216977477
306,0.14569313026025063,0.9700787667189529,0.6647607481994974,0.9710217106598048
307,0.14570999679535834,0.9702305655349222,0.6648450808750358,0.9711692767417409
308,0.14572686333046603,0.9703823643508914,0.6649294135505743,0.971316842823677
309,0.1457437298655737,0.9705341631668606,0.6650137462261128,0.971464408905613
310,0.1457605964006814,0.9706859619828299,0.6650980789016512,0.9716119749875491
311,0.1457774629357891,0.9708377607987991,0.6651824115771897,0.9717595410694851
312,0.1457943294708968,0.9709895596147683,0.6652667442527281,0.9719071071514213
313,0.14581119600600448,0.9711413584307376,0.6653510769282667,0.9720546732333573
314,0.1458280625411122,0.9712931572467068,0.6654354096038051,0.9722022393152934
315,0.14584492907621988,0.971444956062676,0.6655197422793435,0.9723498053972295
316,0.14586179561132756,0.9715967548786453,0.665604074954882,0.9724973714791655
317,0.14587866214643525,0.9717485536946145,0.6656884076304205,0.9726449375611016
318,0.14589552868154296,0.971883485975476,0.6657727403059589,0.9727925036430376
319,0.14591239521665064,0.9720184182563376,0.6658570729814974,0.9729400697249737
320,0.14592926175175833,0.9721533505371991,0.6659414056570359,0.9730784129267888
321,0.14594612828686604,0.9722882828180607,0.6660257383325744,0.9732167561286038
322,0.14596299482197372,0.9724232150989223,0.6661100710081128,0.9733550993304189
323,0.1459798613570814,0.9725581473797837,0.6661944036836512,0.973493442532234
324,0.14599672789218912,0.9726930796606453,0.6662787363591898,0.973622562853928
325,0.1460135944272968,0.9728280119415068,0.6663630690347282,0.9737516831756221
326,0.1460304609624045,0.9729629442223684,0.6664474017102666,0.9738808034973161
327,0.14604732749751217,0.97309787650323,0.6665317343858052,0.9740099238190102
328,0.1460641940326199,0.9732328087840915,0.6666160670613436,0.9741390441407043
329,0.14608106056772757,0.973367741064953,0.666700399736882,0.9742681644623983
330,0.14609792710283526,0.9735026733458145,0.6667847324124205,0.9743972847840924
331,0.14611479363794297,0.9736376056266761,0.666869065087959,0.9745264051057865
332,0.14613166017305065,0.9737725379075377,0.6669365312283898,0.9746555254274805
333,0.14614852670815834,0.9739074701883992,0.6670039973688205,0.9747846457491746
334,0.14616539324326602,0.9740424024692608,0.6670714635092513,0.9749137660708687
335,0.14618225977837374,0.9741773347501222,0.667138929649682,0.9750336635124417
336,0.14619912631348142,0.9743122670309838,0.6672063957901129,0.9751535609540147
337,0.1462159928485891,0.9744471993118453,0.6672738619305436,0.9752734583955878
338,0.14623285938369682,0.9745821315927069,0.6673413280709743,0.9753933558371608
339,0.1462497259188045,0.9747170638735685,0.6674087942114052,0.9755132532787338
340,0.1462665924539122,0.97485199615443,0.6674762603518359,0.975633150720307
341,0.1462834589890199,0.9749700619001839,0.6675437264922667,0.97575304816188
342,0.14630032552412758,0.9750881276459377,0.6676111926326974,0.9758729456034531
343,0.14631719205923527,0.9752061933916916,0.6676786587731283,0.9759928430450261
344,0.14633405859434295,0.9753242591374454,0.667746124913559,0.9761127404865991
345,0.14635092512945067,0.9754423248831993,0.6678135910539897,0.9762326379281722
346,0.14636779166455835,0.9755603906289531,0.6678810571944206,0.9763525353697453
347,0.14638465819966603,0.975678456374707,0.6679485233348513,0.9764632099311973
348,0.14640152473477375,0.9757965221204608,0.6680159894752821,0.9765738844926494
349,0.14641839126988143,0.9759145878662147,0.6680834556157129,0.9766845590541015
350,0.14643525780498912,0.9760326536119684,0.6681509217561437,0.9767952336155534
351,0.1464521243400968,0.9761507193577224,0.6682183878965744,0.9769059081770055
352,0.1464689908752045,0.9762687851034761,0.6682858540370051,0.9770165827384576
353,0.1464858574103122,0.97638685084923,0.668353320177436,0.9771272572999096
354,0.14650272394541988,0.9765049165949838,0.6684207863178667,0.9772379318613617
355,0.1465195904805276,0.9766229823407377,0.6684882524582975,0.9773486064228137
356,0.14653645701563528,0.9767410480864915,0.6685557185987283,0.9774592809842658
357,0.14655332355074296,0.9768591138322454,0.668623184739159,0.9775699555457178
358,0.14657019008585068,0.9769603130428915,0.6686906508795898,0.9776806301071699
359,0.14658705662095836,0.9770615122535378,0.6687581170200205,0.977791304668622
360,0.14660392315606605,0.9771627114641839,0.6688255831604514,0.9779019792300739
361,0.14662078969117373,0.9772639106748301,0.6688930493008821,0.978012653791526
362,0.14663765622628144,0.9773651098854762,0.6689605154413129,0.9781233283529781
363,0.14665452276138913,0.9774663090961224,0.6690279815817437,0.9782340029144301
364,0.1466713892964968,0.9775675083067685,0.6690954477221744,0.9783446774758822
365,0.14668825583160452,0.9776687075174147,0.6691629138626052,0.9784553520373342
366,0.1467051223667122,0.9777699067280609,0.669230380003036,0.9785568037186653
367,0.1467219889018199,0.977871105938707,0.6692809796083591,0.9786582553999963
368,0.14673885543692758,0.9779723051493532,0.6693315792136821,0.9787597070813273
369,0.1467557219720353,0.9780735043599993,0.6693821788190052,0.9788611587626584
370,0.14677258850714298,0.9781747035706455,0.6694327784243282,0.9789626104439895
