CVE-2014-0001;9.728569388389587
CVE-2014-0002;9.384271502494812
CVE-2014-0003;9.384271502494812
CVE-2014-0004;7.4112701416015625
CVE-2014-0005;5.040242075920105
CVE-2014-0006;5.528585910797119
CVE-2014-0007;9.696868658065796
CVE-2014-0008;5.621564984321594
CVE-2014-0009;6.9924235343933105
CVE-2014-0010;8.784433007240295
CVE-2014-0012;6.607360243797302
CVE-2014-0015;6.243197321891785
CVE-2014-0016;5.539612174034119
CVE-2014-0017;4.43436473608017
CVE-2014-0018;3.8926276564598083
CVE-2014-0019;4.909555613994598
CVE-2014-0020;7.318583130836487
CVE-2014-0022;6.928958892822266
CVE-2014-0027;6.033936142921448
CVE-2014-0028;6.479144096374512
CVE-2014-0031;6.029738187789917
CVE-2014-0032;6.03032112121582
CVE-2014-0033;6.168959140777588
CVE-2014-0034;6.168959140777588
CVE-2014-0035;5.550516843795776
CVE-2014-0036;8.18182647228241
CVE-2014-0037;7.318583130836487
CVE-2014-0038;7.40982711315155
CVE-2014-0039;6.983725428581238
CVE-2014-0040;5.653123259544373
CVE-2014-0041;6.001935005187988
CVE-2014-0042;6.001935005187988
CVE-2014-0044;7.340506315231323
CVE-2014-0045;9.759460687637329
CVE-2014-0046;4.47640597820282
CVE-2014-0049;7.681406736373901
CVE-2014-0050;9.384271502494812
CVE-2014-0053;8.01986575126648
CVE-2014-0054;8.784433007240295
CVE-2014-0055;6.087820529937744
CVE-2014-0056;5.508701801300049
CVE-2014-0057;9.754124283790588
CVE-2014-0058;4.43436473608017
CVE-2014-0059;4.99781996011734
CVE-2014-0060;5.469654202461243
CVE-2014-0061;8.51327896118164
CVE-2014-0062;5.831910967826843
CVE-2014-0063;8.405930399894714
CVE-2014-0064;8.629953265190125
CVE-2014-0065;8.405930399894714
CVE-2014-0066;6.282956600189209
CVE-2014-0067;7.354162335395813
CVE-2014-0069;7.242926359176636
CVE-2014-0071;7.09692656993866
CVE-2014-0074;9.727112650871277
CVE-2014-0075;7.326422929763794
CVE-2014-0076;4.43436473608017
CVE-2014-0077;7.304078936576843
CVE-2014-0078;6.05096697807312
CVE-2014-0079;7.318583130836487
CVE-2014-0080;8.19572925567627
CVE-2014-0081;6.0615164041519165
CVE-2014-0082;7.318583130836487
CVE-2014-0085;5.016648769378662
CVE-2014-0086;6.03032112121582
CVE-2014-0088;9.728569388389587
CVE-2014-0089;6.0615164041519165
CVE-2014-0090;8.333210945129395
CVE-2014-0092;7.3637062311172485
CVE-2014-0093;6.648759245872498
CVE-2014-0094;6.939023733139038
CVE-2014-0095;7.318583130836487
CVE-2014-0096;5.827999711036682
CVE-2014-0098;7.318583130836487
CVE-2014-0099;5.957455039024353
CVE-2014-0100;8.093937635421753
CVE-2014-0101;6.050776243209839
CVE-2014-0102;5.22460401058197
CVE-2014-0103;4.951609671115875
CVE-2014-0105;7.041294574737549
CVE-2014-0106;7.597327828407288
CVE-2014-0107;9.384271502494812
CVE-2014-0109;5.88384211063385
CVE-2014-0110;5.88384211063385
CVE-2014-0111;8.635621070861816
CVE-2014-0112;9.384271502494812
CVE-2014-0113;9.384271502494812
CVE-2014-0114;9.65521514415741
CVE-2014-0116;6.537259817123413
CVE-2014-0117;6.03032112121582
CVE-2014-0118;5.88384211063385
CVE-2014-0119;5.827999711036682
CVE-2014-0122;5.707279443740845
CVE-2014-0123;5.707279443740845
CVE-2014-0124;6.029738187789917
CVE-2014-0125;6.648759245872498
CVE-2014-0126;8.784433007240295
CVE-2014-0127;5.707279443740845
CVE-2014-0128;7.318583130836487
CVE-2014-0129;5.469654202461243
CVE-2014-0130;5.502774715423584
CVE-2014-0131;4.941660463809967
CVE-2014-0132;8.616513013839722
CVE-2014-0133;7.40610659122467
CVE-2014-0134;4.963967502117157
CVE-2014-0135;4.714037179946899
CVE-2014-0136;6.928958892822266
CVE-2014-0137;8.225796818733215
CVE-2014-0138;8.197922706604004
CVE-2014-0139;7.3637062311172485
CVE-2014-0140;5.469654202461243
CVE-2014-0149;6.0615164041519165
CVE-2014-0150;7.207130789756775
CVE-2014-0151;8.784433007240295
CVE-2014-0152;8.20179283618927
CVE-2014-0153;5.528585910797119
CVE-2014-0154;7.1892207860946655
CVE-2014-0155;6.210901141166687
CVE-2014-0157;6.0615164041519165
CVE-2014-0159;7.340506315231323
CVE-2014-0160;7.223228812217712
CVE-2014-0162;8.016514778137207
CVE-2014-0164;4.951609671115875
CVE-2014-0165;5.469654202461243
CVE-2014-0166;8.197922706604004
CVE-2014-0167;7.506874203681946
CVE-2014-0168;8.784433007240295
CVE-2014-0170;5.544534921646118
CVE-2014-0171;7.302143573760986
CVE-2014-0172;8.242573142051697
CVE-2014-0173;6.648759245872498
CVE-2014-0174;5.528585910797119
CVE-2014-0176;6.0615164041519165
CVE-2014-0177;6.155481934547424
CVE-2014-0178;4.939473867416382
CVE-2014-0179;5.23733377456665
CVE-2014-0180;7.247601747512817
CVE-2014-0181;4.7294047474861145
CVE-2014-0182;9.728569388389587
CVE-2014-0184;5.360998511314392
CVE-2014-0185;7.756336331367493
CVE-2014-0186;7.299354076385498
CVE-2014-0187;8.677367568016052
CVE-2014-0188;9.727112650871277
CVE-2014-0189;4.951609671115875
CVE-2014-0190;5.85654616355896
CVE-2014-0191;5.1282840967178345
CVE-2014-0192;8.01986575126648
CVE-2014-0193;7.247601747512817
CVE-2014-0195;8.22791039943695
CVE-2014-0196;7.376401424407959
CVE-2014-0198;5.85654616355896
CVE-2014-0199;4.951609671115875
CVE-2014-0200;5.67313551902771
